REPORT_DISTRICT,REPORT_DISTNAME,REPORT_CHARTER_STATUS,BLANK_COLUMN,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS,CTE_HOURS,CTE_AVG,ALL_STUDENTS,ALL_HOURS,ALL_AVG
,,,,19903,13011400,BUSIN INFO MGT I,10,30,3,11,33,3
Total,,,,19903,,,71,351,4.9,75,372,5
,,,,19903,,,,,,,,
19905,NEW BOSTON ISD,TRADITIONAL ISD/CSD,,19905,3101100,PRECALCULUS (PRE CALC),24,132,5.5,26,144,5.5
,,,,19905,3102501,INDEP STUDY IN MATH (2ND TIME),5,15,3,5,15,3
,,,,19905,3220400,ENGLISH IV (ENG 4),31,177,5.7,31,177,5.7
,,,,19905,3340100,US HISTORY STUDIES SINCE 1877,31,186,6,33,198,6
,,,,19905,12701500,PROBLEMS AND SOLUTIONS,11,63,5.7,11,63,5.7
,,,,19905,12701510,PROBLEMS AND SOLUTIONS II,14,78,5.6,14,78,5.6
,,,,19905,13025200,COSMETOLOGY I,6,6,6,6,6,6
,,,,19905,13032300,WELDING,5,15,3,5,15,3
,,,,19905,13037210,SCIENTIFIC RESEARCH & DESGN II,25,192,7.7,27,208,7.7
,,,,19905,13039600,AUTOMOTIVE TECHNOLOGY,6,6,6,6,6,6
Total,,,,19905,,,145,870,6,151,910,6
,,,,19905,,,,,,,,
19906,REDWATER ISD,TRADITIONAL ISD/CSD,,19906,3010200,BIOLOGY (BIO),28,212,7.6,31,236,7.6
,,,,19906,3340100,US HISTORY STUDIES SINCE 1877,47,273,5.8,52,303,5.8
Total,,,,19906,,,75,485,6.5,83,539,6.5
,,,,19906,,,,,,,,
19907,TEXARKANA ISD,TRADITIONAL ISD/CSD,,19907,3100600,ALGEBRA II (ALG2),22,129,5.9,27,156,5.8
,,,,19907,3101100,PRECALCULUS (PRE CALC),45,356,7.9,64,508,7.9
,,,,19907,3102510,ADVANCED QUANT REASONING,37,219,5.9,45,267,5.9
,,,,19907,3151900,MUSIC III INSTRUMNTL ENSEM III,7,14,2,11,22,2
,,,,19907,3152000,"MUSIC IV, INSTRUMENTL ENSEM IV",2,2,2,3,12,4
,,,,19907,3220400,ENGLISH IV (ENG 4),63,369,5.9,67,393,5.9
,,,,19907,3230110,ADV JOURNALISM: YEARBOOK I,17,102,6,24,144,6
,,,,19907,3230120,ADV JOURNALISM: YEARBOOK II,9,36,4,10,60,6
,,,,19907,3230130,ADV JOURNALISM: YEARBOOK III,3,12,4,6,24,4
,,,,19907,3230140,ADV JOURNALISM: NEWSPAPER I,18,54,3,22,132,6
,,,,19907,3230150,ADV JOURNALISM: NEWSPAPER II,6,24,4,11,66,6
,,,,19907,3230160,ADV JOURNALISM: NEWSPAPER III,7,21,3,15,45,3
,,,,19907,3231000,INDEP STUDY/JOURNALISM (1ST),6,6,6,18,54,3
,,,,19907,3231011,INDEP STUDY/JOURNALISM (2ND),3,12,4,10,40,4
,,,,19907,3250500,TECHNICAL THEATRE I (TH1TECH),2,2,2,5,10,2
,,,,19907,3250600,TECHNICAL THEATRE II (TH2TECH),2,2,2,5,10,2
,,,,19907,3330100,UNITED STATES GOVERNMENT (GOVT,82,246,3,93,279,3
,,,,19907,3340100,US HISTORY STUDIES SINCE 1877,98,564,5.8,112,639,5.7
,,,,19907,3350100,PSYCHOLOGY (PSYCH),31,93,3,34,102,3
,,,,19907,3380001,SOCIAL STD ADV STDYS (1ST CRD),35,111,3.2,48,150,3.1
,,,,19907,3380021,SOCIAL STD ADV STDYS (2ND CRD),25,75,3,36,108,3
,,,,19907,3501210,ART II - DESIGN I,54,318,5.9,70,414,5.9
,,,,19907,13004200,PRINCIPLES OF ARCH & CONSTR,6,18,3,6,18,3
,,,,19907,13005100,CONSTRUCTION TECHNOLOGY,5,15,3,5,15,3
,,,,19907,13008500,AUDIO VIDEO PRODUCTION,17,102,6,17,102,6
,,,,19907,13008600,ADV AUDIO VIDEO PRODUCTION,12,48,4,12,48,4
,,,,19907,13008700,PRACTICUM AUDIO VIDEO PROD,11,33,3,11,33,3
,,,,19907,13011400,BUSIN INFO MGT I,83,489,5.9,90,531,5.9
,,,,19907,13014500,PRACTICUM ED & TRAINING,6,18,3,6,18,3
,,,,19907,13016600,ACCOUNTING I,21,123,5.9,22,129,5.9
,,,,19907,13016900,STAT & RISK MGT,10,30,3,9,36,4
,,,,19907,13020500,PRACTICUM HEALTH SCIENCE,11,33,3,11,51,4.6
,,,,19907,13022600,CULINARY ARTS,12,48,4,18,54,3
,,,,19907,13022700,PRACITCUM CULINARY ARTS,3,12,4,3,12,4
,,,,19907,13024700,CHILD DEVELOPMENT,46,138,3,48,144,3
,,,,19907,13025200,COSMETOLOGY I,13,120,9.2,14,125,8.9
,,,,19907,13032300,WELDING,12,120,10,14,135,9.6
,,,,19907,13032400,ADVANCED WELDING,0,55,0,0,55,0
,,,,19907,13034700,MARKETING DYNAMICS,18,87,4.8,19,93,4.9
,,,,19907,13037210,SCIENTIFIC RESEARCH & DESGN II,31,248,8,31,248,8
,,,,19907,13039400,AIRCRAFT TECHNOLOGY,13,39,3,13,39,3
,,,,19907,13039500,ADV AIRCRAFT TECHNOLOGY,12,48,4,12,48,4
,,,,19907,13039600,AUTOMOTIVE TECHNOLOGY,3,12,4,6,18,3
,,,,19907,13039800,COLLISION REPAIR & REFINISH,,0,,3,3,3
,,,,19907,13040400,"PRACTICUM TRANS, DIST & LOG",6,6,6,6,6,6
Total,,,,19907,,,867,"4,621",5.3,"1,057","5,596",5.3
,,,,19907,,,,,,,,
19908,LIBERTY-EYLAU ISD,TRADITIONAL ISD/CSD,,19908,3102500,INDEP STUDY IN MATH (1ST TIME),28,168,6,31,186,6
,,,,19908,3102501,INDEP STUDY IN MATH (2ND TIME),5,20,4,6,24,4
,,,,19908,3220400,ENGLISH IV (ENG 4),33,99,3,43,129,3
,,,,19908,3330100,UNITED STATES GOVERNMENT (GOVT,21,63,3,24,72,3
,,,,19908,3340100,US HISTORY STUDIES SINCE 1877,35,207,5.9,40,237,5.9
,,,,19908,13037200,SCIENTIFIC RESEARCH & DESIGN,29,228,7.9,35,276,7.9
Total,,,,19908,,,136,785,5.8,159,924,5.8
,,,,19908,,,,,,,,
19909,SIMMS ISD,TRADITIONAL ISD/CSD,,19909,3010200,BIOLOGY (BIO),14,56,4,14,112,8
,,,,19909,3221800,INDEP STUDY/ENGLISH (1ST TIME),14,42,3,14,81,5.8
,,,,19909,3330100,UNITED STATES GOVERNMENT (GOVT,7,21,3,14,42,3
,,,,19909,3340100,US HISTORY STUDIES SINCE 1877,3,3,3,3,3,3
,,,,19909,3350100,PSYCHOLOGY (PSYCH),3,12,4,6,18,3
,,,,19909,13032400,ADVANCED WELDING,6,24,4,6,24,4
,,,,19909,13033000,PRACTICUM MANUFACTURING,6,6,6,6,6,6
,,,,19909,13040400,"PRACTICUM TRANS, DIST & LOG",3,3,3,3,3,3
Total,,,,19909,,,34,167,4.9,58,292,5
,,,,19909,,,,,,,,
19912,PLEASANT GROVE ISD,TRADITIONAL ISD/CSD,,19912,3102500,INDEP STUDY IN MATH (1ST TIME),25,100,4,31,124,4
,,,,19912,3102501,INDEP STUDY IN MATH (2ND TIME),33,130,3.9,57,226,4
,,,,19912,3102502,INDEPEND STUDY MATH,14,54,3.9,20,78,3.9
,,,,19912,3220400,ENGLISH IV (ENG 4),38,228,6,62,372,6
,,,,19912,3330100,UNITED STATES GOVERNMENT (GOVT,54,162,3,69,207,3
,,,,19912,3340100,US HISTORY STUDIES SINCE 1877,75,435,5.8,95,555,5.8
,,,,19912,13020500,PRACTICUM HEALTH SCIENCE,4,16,4,4,16,4
,,,,19912,13020510,PRACTICUM HEALTH SCIENCE II,15,45,3,15,45,3
,,,,19912,13022600,CULINARY ARTS,11,33,3,11,33,3
,,,,19912,13025200,COSMETOLOGY I,6,24,4,6,24,4
,,,,19912,13025300,COSMETOLOGY II,6,6,6,6,6,6
,,,,19912,13032300,WELDING,6,18,3,6,18,3
,,,,19912,13032400,ADVANCED WELDING,4,16,4,4,16,4
,,,,19912,13037200,SCIENTIFIC RESEARCH & DESIGN,30,228,7.6,57,444,7.8
,,,,19912,13037210,SCIENTIFIC RESEARCH & DESGN II,25,188,7.5,41,316,7.7
,,,,19912,13039400,AIRCRAFT TECHNOLOGY,22,126,5.7,22,126,5.7
,,,,19912,13039500,ADV AIRCRAFT TECHNOLOGY,4.5,4.5,4.5,4.5,4.5,4.5
,,,,19912,13039600,AUTOMOTIVE TECHNOLOGY,6,6,6,6,6,6
,,,,19912,13040400,"PRACTICUM TRANS, DIST & LOG",6,6,6,6,6,6
Total,,,,19912,,,346,"1,830",5.3,484,"2,627",5.4
,,,,19912,,,,,,,,
20901,ALVIN ISD,TRADITIONAL ISD/CSD,,20901,3102500,INDEP STUDY IN MATH (1ST TIME),93,381,4.1,128,531,4.1
,,,,20901,3220400,ENGLISH IV (ENG 4),129,714,5.5,177,990,5.6
,,,,20901,3241400,COMMUNICATION APPLICATIONS,3,3,3,3,3,3
,,,,20901,3310300,ECONOMICS W/EMPH FREE ENTERPR,89,267,3,126,378,3
,,,,20901,3330100,UNITED STATES GOVERNMENT (GOVT,104,312,3,146,438,3
,,,,20901,3340100,US HISTORY STUDIES SINCE 1877,76,228,3,106,318,3
,,,,20901,3350100,PSYCHOLOGY (PSYCH),55,165,3,80,240,3
,,,,20901,3370100,SOCIOLOGY (SOC),46,138,3,70,210,3
,,,,20901,3380001,SOCIAL STD ADV STDYS (1ST CRD),39,117,3,54,162,3
,,,,20901,3380002,SPEC TOPIC IN SOC STUD (1ST),74,222,3,101,303,3
,,,,20901,3410100,LANG O/T ENGLISH I - FRENCH,18,72,4,24,96,4
,,,,20901,3410200,LANG O/T ENGLISH II - FRENCH,17,68,4,23,92,4
,,,,20901,3440100,LANG O/T ENGLISH I - SPANISH,26,104,4,41,164,4
,,,,20901,3440200,LANG O/T ENGLISH II - SPANISH,31,123,4,47,187,4
,,,,20901,3440300,LANG O/T ENGLISH III - SPANISH,14,42,3,25,75,3
,,,,20901,3440400,LANG O/T ENGLISH IV - SPANISH,3,3,3,9,27,3
,,,,20901,3500110,ART I - ART APPRECIATION,47,219,4.7,66,312,4.7
,,,,20901,3501300,"ART III, DRAWING II",9,36,4,12,72,6
,,,,20901,3501400,"ART III, PAINTING II",6,18,3,12,48,4
,,,,20901,12701500,PROBLEMS AND SOLUTIONS,10,30,3,10,30,3
,,,,20901,12701510,PROBLEMS AND SOLUTIONS II,25,72,2.9,25,72,2.9
,,,,20901,13008200,PRINC ARTS/AUD VID TECH & COMM,34,102,3,34,102,3
,,,,20901,13011400,BUSIN INFO MGT I,16,64,4,16,64,4
,,,,20901,13016600,ACCOUNTING I,21,63,3,21,63,3
,,,,20901,13016700,ACCOUNTING II,18,54,3,18,54,3
,,,,20901,13020300,MEDICAL TERMINOLOGY,36,108,3,36,108,3
,,,,20901,13020500,PRACTICUM HEALTH SCIENCE,6,24,4,6,6,6
,,,,20901,13020600,ANATOMY & PHYSIOLOGY,19,103,5.4,19,103,5.4
,,,,20901,N1290050,COLLEGE TRANSITION,38,114,3,51,153,3
Total,,,,20901,,,"1,090","3,978",3.6,"1,475","5,422",3.7
,,,,20901,,,,,,,,
20902,ANGLETON ISD,TRADITIONAL ISD/CSD,,20902,3101100,PRECALCULUS (PRE CALC),27,147,5.4,36,195,5.4
,,,,20902,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,5,15,3
,,,,20902,3330100,UNITED STATES GOVERNMENT (GOVT,24,72,3,32,96,3
,,,,20902,3340100,US HISTORY STUDIES SINCE 1877,34,192,5.6,49,282,5.8
,,,,20902,3370100,SOCIOLOGY (SOC),3,12,4,5,15,3
,,,,20902,3500100,ART I (ART 1),3,3,3,3,3,3
,,,,20902,13004600,ARCHITECTURAL DESIGN,4.5,4.5,4.5,4.5,4.5,4.5
,,,,20902,13005600,ELECTRICAL TECHNOLOGY,3,3,3,3,3,3
,,,,20902,13009900,PROFESSIONAL COMMUNICATIONS,42,126,3,42,126,3
,,,,20902,13032900,MANUFACTURING ENGINEERING,15,88,5.9,15,88,5.9
,,,,20902,13036800,ELECTRONICS,9,36,4,9,36,4
,,,,20902,13039600,AUTOMOTIVE TECHNOLOGY,6,18,3,6,18,3
,,,,20902,A3010200,AP BIOLOGY,3,12,4,7,21,3
,,,,20902,A3100101,AP CALCULUS AB,8,8,8,8,8,8
,,,,20902,A3350100,AP PSYCHOLOGY,103,309,3,111,336,3
,,,,20902,N1303750,DATA ACQUISITION & ANALYSIS,4,4,4,4,4,4
Total,,,,20902,,,270,"1,048",3.9,317,"1,261",4
,,,,20902,,,,,,,,
20904,DANBURY ISD,TRADITIONAL ISD/CSD,,20904,3102501,INDEP STUDY IN MATH (2ND TIME),5,15,3,5,15,3
,,,,20904,3310300,ECONOMICS W/EMPH FREE ENTERPR,16,48,3,16,48,3
,,,,20904,3340100,US HISTORY STUDIES SINCE 1877,21,126,6,28,168,6
,,,,20904,3370100,SOCIOLOGY (SOC),6,18,3,9,27,3
,,,,20904,3380001,SOCIAL STD ADV STDYS (1ST CRD),14,42,3,14,42,3
Total,,,,20904,,,62,249,4,72,300,4.2
,,,,20904,,,,,,,,
20905,BRAZOSPORT ISD,TRADITIONAL ISD/CSD,,20905,3102500,INDEP STUDY IN MATH (1ST TIME),12,45,3.8,16,60,3.8
,,,,20905,3102501,INDEP STUDY IN MATH (2ND TIME),3,3,3,3,3,3
,,,,20905,3155600,MUSIC STUDIES-MUSIC APPREC. I,3,12,4,3,12,4
,,,,20905,3220400,ENGLISH IV (ENG 4),105,516,4.9,136,663,4.9
,,,,20905,3250700,"THEATRE I, THEATRE PROD I",1,1,1,1,1,1
,,,,20905,3310300,ECONOMICS W/EMPH FREE ENTERPR,12,36,3,14,42,3
,,,,20905,3330100,UNITED STATES GOVERNMENT (GOVT,67,201,3,94,282,3
,,,,20905,3340100,US HISTORY STUDIES SINCE 1877,100,510,5.1,158,798,5.1
,,,,20905,3350100,PSYCHOLOGY (PSYCH),35,105,3,45,135,3
,,,,20905,3370100,SOCIOLOGY (SOC),11,33,3,17,51,3
,,,,20905,3440100,LANG O/T ENGLISH I - SPANISH,,0,,4,4,4
,,,,20905,3500100,ART I (ART 1),11,33,3,11,33,3
,,,,20905,13005600,ELECTRICAL TECHNOLOGY,3,12,4,3,12,4
,,,,20905,13005700,ADV ELECTRICAL TECHNOLOGY,6,18,3,6,18,3
,,,,20905,13009900,PROFESSIONAL COMMUNICATIONS,35,105,3,35,105,3
,,,,20905,13020300,MEDICAL TERMINOLOGY,3,3,3,3,3,3
,,,,20905,13020600,ANATOMY & PHYSIOLOGY,8,8,8,8,8,8
,,,,20905,13027700,ADV COMPUTER PROGRAMMING,5,15,3,5,15,3
,,,,20905,13032300,WELDING,13,44,3.4,13,44,3.4
,,,,20905,13032400,ADVANCED WELDING,12,44,3.7,12,44,3.7
,,,,20905,13032900,MANUFACTURING ENGINEERING,24,121,5,24,121,5
,,,,20905,13036800,ELECTRONICS,10,56,5.6,10,56,5.6
,,,,20905,13037200,SCIENTIFIC RESEARCH & DESIGN,5,20,4,7,28,4
,,,,20905,13039600,AUTOMOTIVE TECHNOLOGY,8,32,4,8,32,4
,,,,20905,13039700,ADV AUTOMOTIVE TECHNOLOGY,4,4,4,4,4,4
,,,,20905,N1290050,COLLEGE TRANSITION,108,324,3,144,432,3
,,,,20905,N1303750,DATA ACQUISITION & ANALYSIS,4,4,4,4,4,4
Total,,,,20905,,,594,"2,321",3.9,774,"3,031",3.9
,,,,20905,,,,,,,,
20906,SWEENY ISD,TRADITIONAL ISD/CSD,,20906,3220400,ENGLISH IV (ENG 4),33,198,6,42,252,6
,,,,20906,3241400,COMMUNICATION APPLICATIONS,33,99,3,35,105,3
,,,,20906,3330100,UNITED STATES GOVERNMENT (GOVT,32,189,5.9,41,243,5.9
,,,,20906,3350100,PSYCHOLOGY (PSYCH),25,75,3,28,84,3
,,,,20906,3370100,SOCIOLOGY (SOC),,0,,3,3,3
,,,,20906,3380001,SOCIAL STD ADV STDYS (1ST CRD),39,228,5.8,40,234,5.9
,,,,20906,13006000,PIPING & PLUMBING TECH,6,18,3,6,18,3
,,,,20906,13006100,ADV PIPING & PLUMBING TECH,3,12,4,6,6,6
,,,,20906,13032300,WELDING,16,64,4,16,64,4
,,,,20906,13032400,ADVANCED WELDING,4,16,4,4,16,4
,,,,20906,13032500,PRECISION METAL MANUFACTURING,6,24,4,6,24,4
,,,,20906,13032900,MANUFACTURING ENGINEERING,14,112,8,14,112,8
,,,,20906,13036800,ELECTRONICS,14,56,4,14,56,4
,,,,20906,13037210,SCIENTIFIC RESEARCH & DESGN II,29,174,6,37,222,6
,,,,20906,N1290050,COLLEGE TRANSITION,41,123,3,43,129,3
,,,,20906,N1303750,DATA ACQUISITION & ANALYSIS,18,72,4,18,72,4
Total,,,,20906,,,283,"1,460",5.2,318,"1,646",5.2
,,,,20906,,,,,,,,
20907,COLUMBIA-BRAZORIA ISD,TRADITIONAL ISD/CSD,,20907,3101100,PRECALCULUS (PRE CALC),,0,,3,3,3
,,,,20907,3220400,ENGLISH IV (ENG 4),43,255,5.9,43,255,5.9
,,,,20907,3241400,COMMUNICATION APPLICATIONS,11,33,3,11,33,3
,,,,20907,3330100,UNITED STATES GOVERNMENT (GOVT,40,120,3,40,120,3
,,,,20907,13032300,WELDING,12,57,4.8,12,57,4.8
,,,,20907,13032400,ADVANCED WELDING,6,18,3,6,18,3
,,,,20907,13032500,PRECISION METAL MANUFACTURING,3,3,3,3,3,3
,,,,20907,13032600,ADV PRECISION METAL MANUF,3,3,3,3,3,3
,,,,20907,13032700,FLEXIBLE MANUFACTURING,3,3,3,3,3,3
,,,,20907,13032900,MANUFACTURING ENGINEERING,11,33,3,11,33,3
,,,,20907,13036800,ELECTRONICS,7,21,3,7,21,3
,,,,20907,13037210,SCIENTIFIC RESEARCH & DESGN II,14,84,6,14,84,6
,,,,20907,13039600,AUTOMOTIVE TECHNOLOGY,6,6,6,6,6,6
,,,,20907,N1290050,COLLEGE TRANSITION,3,12,4,5,15,3
Total,,,,20907,,,148,660,4.5,150,666,4.4
,,,,20907,,,,,,,,
20908,PEARLAND ISD,TRADITIONAL ISD/CSD,,20908,3060100,ASTRONOMY (ASTRMY),12,60,5,14,69,4.9
,,,,20908,3101100,PRECALCULUS (PRE CALC),44,132,3,52,156,3
,,,,20908,3102500,INDEP STUDY IN MATH (1ST TIME),110,381,3.5,121,417,3.4
,,,,20908,3102501,INDEP STUDY IN MATH (2ND TIME),1,1,1,1,1,1
,,,,20908,3220400,ENGLISH IV (ENG 4),124,687,5.5,167,930,5.6
,,,,20908,3221610,HUMANITIES (SECOND TIME TAKEN),24,72,3,26,78,3
,,,,20908,3241400,COMMUNICATION APPLICATIONS,82,246,3,87,261,3
,,,,20908,3241401,CONTEMPORY MEDIA,19,57,3,21,63,3
,,,,20908,3250500,TECHNICAL THEATRE I (TH1TECH),50,171,3.4,51,174,3.4
,,,,20908,3310300,ECONOMICS W/EMPH FREE ENTERPR,144,432,3,185,555,3
,,,,20908,3330100,UNITED STATES GOVERNMENT (GOVT,150,450,3,185,555,3
,,,,20908,3340100,US HISTORY STUDIES SINCE 1877,172,984,5.7,203,"1,167",5.7
,,,,20908,3350100,PSYCHOLOGY (PSYCH),63,189,3,67,201,3
,,,,20908,3370100,SOCIOLOGY (SOC),63,189,3,67,201,3
,,,,20908,3380002,SPEC TOPIC IN SOC STUD (1ST),64,192,3,69,207,3
,,,,20908,3440100,LANG O/T ENGLISH I - SPANISH,79,356,4.5,93,412,4.4
,,,,20908,3440200,LANG O/T ENGLISH II - SPANISH,56,224,4,70,280,4
,,,,20908,3440300,LANG O/T ENGLISH III - SPANISH,23,69,3,23,69,3
,,,,20908,3500100,ART I (ART 1),117,351,3,122,366,3
,,,,20908,3500500,"ART II, DRAWING I",26,78,3,26,78,3
,,,,20908,13011400,BUSIN INFO MGT I,48,192,4,48,192,4
,,,,20908,13020600,ANATOMY & PHYSIOLOGY,9,27,3,9,27,3
,,,,20908,13022700,PRACITCUM CULINARY ARTS,6,6,6,6,6,6
,,,,20908,13025200,COSMETOLOGY I,13,130,10,13,130,10
,,,,20908,13025300,COSMETOLOGY II,20,80,4,20,80,4
,,,,20908,13037200,SCIENTIFIC RESEARCH & DESIGN,45,237,5.3,51,270,5.3
,,,,20908,N1290050,COLLEGE TRANSITION,151,462,3.1,157,480,3.1
Total,,,,20908,,,"1,696","6,455",3.8,"1,935","7,425",3.8
,,,,20908,,,,,,,,
20910,DAMON ISD,TRADITIONAL ISD/CSD,,20910,N1290050,COLLEGE TRANSITION,3,3,3,3,3,3
Total,,,,20910,,,3,3,3,3,3,3
,,,,20910,,,,,,,,
21901,COLLEGE STATION ISD,TRADITIONAL ISD/CSD,,21901,3220400,ENGLISH IV (ENG 4),68,203,3,102,305,3
,,,,21901,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,21901,3330100,UNITED STATES GOVERNMENT (GOVT,33,99,3,45,135,3
,,,,21901,13016700,ACCOUNTING II,3,3,3,3,3,3
Total,,,,21901,,,130,389,3,186,557,3
,,,,21901,,,,,,,,
21902,BRYAN ISD,TRADITIONAL ISD/CSD,,21902,3060100,ASTRONOMY (ASTRMY),3,12,4,3,12,4
,,,,21902,3101100,PRECALCULUS (PRE CALC),7,21,3,12,40,3.3
,,,,21902,3102500,INDEP STUDY IN MATH (1ST TIME),45,156,3.5,67,249,3.7
,,,,21902,3102501,INDEP STUDY IN MATH (2ND TIME),3,3,3,3,3,3
,,,,21902,3102502,INDEPEND STUDY MATH,5,20,4,5,20,4
,,,,21902,3155600,MUSIC STUDIES-MUSIC APPREC. I,3,12,4,99,297,3
,,,,21902,3220300,ENGLISH III (ENG 3),7,21,3,7,21,3
,,,,21902,3220400,ENGLISH IV (ENG 4),70,387,5.5,85,474,5.6
,,,,21902,3241400,COMMUNICATION APPLICATIONS,,0,,5,15,3
,,,,21902,3250100,"THEATRE I, THEATRE ARTS I",3,3,3,3,3,3
,,,,21902,3310300,ECONOMICS W/EMPH FREE ENTERPR,18,54,3,32,96,3
,,,,21902,3310321,ECONOMICS ADV STUDIES (2ND),3,3,3,3,3,3
,,,,21902,3330100,UNITED STATES GOVERNMENT (GOVT,76,228,3,90,270,3
,,,,21902,3340100,US HISTORY STUDIES SINCE 1877,47,270,5.7,125,717,5.7
,,,,21902,3350100,PSYCHOLOGY (PSYCH),16,48,3,63,189,3
,,,,21902,3370100,SOCIOLOGY (SOC),7,21,3,100,300,3
,,,,21902,3380001,SOCIAL STD ADV STDYS (1ST CRD),48,174,3.6,81,273,3.4
,,,,21902,3380002,SPEC TOPIC IN SOC STUD (1ST),3,3,3,79,237,3
,,,,21902,3500100,ART I (ART 1),7,21,3,114,342,3
,,,,21902,3500300,ART III,,0,,3,3,3
,,,,21902,3980200,LANG O/T ENGLISH II - ASL,,0,,4,4,4
,,,,21902,13011200,"PRINC OF BUSIN, MARK, & FINAN",3,3,3,3,3,3
,,,,21902,13011400,BUSIN INFO MGT I,3,3,3,3,3,3
,,,,21902,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",3,3,3,3,3,3
,,,,21902,13037200,SCIENTIFIC RESEARCH & DESIGN,57,320,5.6,57,320,5.6
,,,,21902,13037210,SCIENTIFIC RESEARCH & DESGN II,6,24,4,6,24,4
,,,,21902,PES00054,AEROBIC ACTIVITIES,1,1,1,144,144,1
,,,,21902,PES00055,INDIVIDUAL OR TEAM SPORTS,1,1,1,150,150,1
Total,,,,21902,,,440,"1,828",4.2,"1,335","4,224",3.2
,,,,21902,,,,,,,,
22004,TERLINGUA CSD,TRADITIONAL ISD/CSD,,22004,3220300,ENGLISH III (ENG 3),,0,,6,18,3
,,,,22004,3241400,COMMUNICATION APPLICATIONS,3,3,3,3,12,4
,,,,22004,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,12,4
Total,,,,22004,,,3,3,3,11,42,3.8
,,,,22004,,,,,,,,
22901,ALPINE ISD,TRADITIONAL ISD/CSD,,22901,3220300,ENGLISH III (ENG 3),13,69,5.3,16,87,5.4
,,,,22901,3220400,ENGLISH IV (ENG 4),12,66,5.5,13,72,5.5
,,,,22901,3241400,COMMUNICATION APPLICATIONS,,0,,3,3,3
,,,,22901,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,22901,3380022,SPEC TOPIC IN SOC STUD (2ND),10,60,6,12,72,6
,,,,22901,3440300,LANG O/T ENGLISH III - SPANISH,12,57,4.8,16,81,5.1
,,,,22901,3502300,"ART IV, DRAWING III",3,3,3,3,3,3
,,,,22901,13002100,ADV PLANT & SOIL SCIENCE,18,102,5.7,18,102,5.7
,,,,22901,13016900,STAT & RISK MGT,11,33,3,12,36,3
,,,,22901,N1110021,LINEAR ALGEBRA,10,30,3,11,33,3
Total,,,,22901,,,90,429,4.8,103,498,4.8
,,,,22901,,,,,,,,
22902,MARATHON ISD,TRADITIONAL ISD/CSD,,22902,3150100,"MUSIC I, BAND I",,0,,3,3,3
,,,,22902,3220300,ENGLISH III (ENG 3),,0,,6,6,6
,,,,22902,3310300,ECONOMICS W/EMPH FREE ENTERPR,,0,,3,3,3
,,,,22902,3330100,UNITED STATES GOVERNMENT (GOVT,,0,,3,3,3
,,,,22902,3350100,PSYCHOLOGY (PSYCH),,0,,3,3,3
,,,,22902,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,22902,3500100,ART I (ART 1),,0,,3,3,3
Total,,,,22902,,,3,3,3,10,30,3
,,,,22902,,,,,,,,
23902,SILVERTON ISD,TRADITIONAL ISD/CSD,,23902,3101100,PRECALCULUS (PRE CALC),9,36,4,9,36,4
,,,,23902,3220300,ENGLISH III (ENG 3),10,54,5.4,10,54,5.4
,,,,23902,3220400,ENGLISH IV (ENG 4),7,21,3,7,21,3
,,,,23902,3241400,COMMUNICATION APPLICATIONS,12,36,3,12,36,3
,,,,23902,3250100,"THEATRE I, THEATRE ARTS I",3,3,3,3,3,3
,,,,23902,3340100,US HISTORY STUDIES SINCE 1877,5,5,5,5,5,5
,,,,23902,3350100,PSYCHOLOGY (PSYCH),11,33,3,11,33,3
Total,,,,23902,,,50,201,4,50,201,4
,,,,23902,,,,,,,,
25901,BANGS ISD,TRADITIONAL ISD/CSD,,25901,3101100,PRECALCULUS (PRE CALC),2.5,2.5,2.5,2.5,2.5,2.5
,,,,25901,3102500,INDEP STUDY IN MATH (1ST TIME),13,39,3,16,48,3
,,,,25901,3220400,ENGLISH IV (ENG 4),19,111,5.8,20,114,5.7
,,,,25901,3310300,ECONOMICS W/EMPH FREE ENTERPR,16,48,3,19,57,3
,,,,25901,3330100,UNITED STATES GOVERNMENT (GOVT,16,48,3,19,57,3
,,,,25901,3340100,US HISTORY STUDIES SINCE 1877,15,90,6,16,96,6
,,,,25901,13025200,COSMETOLOGY I,6,6,6,6,6,6
,,,,25901,13025300,COSMETOLOGY II,3,12,4,3,12,4
Total,,,,25901,,,86,364,4.2,97,400,4.1
,,,,25901,,,,,,,,
25902,BROWNWOOD ISD,TRADITIONAL ISD/CSD,,25902,3101100,PRECALCULUS (PRE CALC),3,3,3,3,3,3
,,,,25902,3102500,INDEP STUDY IN MATH (1ST TIME),7,21,3,7,21,3
,,,,25902,3220400,ENGLISH IV (ENG 4),16,93,5.8,22,129,5.9
,,,,25902,3241400,COMMUNICATION APPLICATIONS,,0,,3,3,3
,,,,25902,3310300,ECONOMICS W/EMPH FREE ENTERPR,11,33,3,16,48,3
,,,,25902,3330100,UNITED STATES GOVERNMENT (GOVT,18,54,3,23,69,3
