DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS_2015,CTE_HOURS_2015,CTE_AVG_2015,ALL_STUDENTS_2015,ALL_HOURS_2015,ALL_AVG_2015,CTE_STUDENTS_2016,CTE_HOURS_2016,CTE_AVG_2016,ALL_STUDENTS_2016,ALL_HOURS_2016,ALL_AVG_2016,CTE_STUDENTS_2017,CTE_HOURS_2017,CTE_AVG_2017,ALL_STUDENTS_2017,ALL_HOURS_2017,ALL_AVG_2017,CTE_STUDENTS_2018,CTE_HOURS_2018,CTE_AVG_2018,ALL_STUDENTS_2018,ALL_HOURS_2018,ALL_AVG_2018,District_x,TEA District Type_x,TEA Description_x,District_y,TEA District Type_y,TEA Description_y
117904,3102500,INDEP STUDY IN MATH (1ST TIME),6.0,24.0,4.0,12.0,36.0,3.0,19.0,60.0,3.2,26.0,81.0,3.1,17.0,93.0,5.5,24.0,132.0,5.5,16.0,96.0,6.0,21.0,126.0,6.0,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural
117904,3220400,ENGLISH IV (ENG 4),11.0,66.0,6.0,13.0,78.0,6.0,15.0,87.0,5.8,15.0,87.0,5.8,17.0,102.0,6.0,18.0,108.0,6.0,32.0,186.0,5.8,34.0,198.0,5.8,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural
117904,3310300,ECONOMICS W/EMPH FREE ENTERPR,9.0,27.0,3.0,10.0,30.0,3.0,10.0,30.0,3.0,10.0,30.0,3.0,6.0,24.0,4.0,10.0,30.0,3.0,13.0,39.0,3.0,13.0,39.0,3.0,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural
117904,3330100,UNITED STATES GOVERNMENT (GOVT,12.0,36.0,3.0,12.0,36.0,3.0,11.0,33.0,3.0,11.0,33.0,3.0,9.0,27.0,3.0,11.0,33.0,3.0,12.0,36.0,3.0,13.0,39.0,3.0,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural
117904,3340100,US HISTORY STUDIES SINCE 1877,14.0,42.0,3.0,16.0,96.0,6.0,12.0,72.0,6.0,17.0,102.0,6.0,20.0,117.0,5.9,30.0,174.0,5.8,14.0,42.0,3.0,12.0,72.0,6.0,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural
117904,13020300,MEDICAL TERMINOLOGY,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural
117904,13025300,COSMETOLOGY II,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural
117904,13032400,ADVANCED WELDING,10.0,48.0,4.8,10.0,48.0,4.8,4.5,4.5,4.5,4.5,4.5,4.5,12.0,48.0,4.0,12.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural
117904,13032800,ADV FLEXIBLE MANUFACTURING,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural
118902,3220400,ENGLISH IV (ENG 4),16.0,75.0,4.7,18.0,87.0,4.8,6.0,6.0,6.0,7.0,21.0,3.0,17.0,51.0,3.0,14.0,78.0,5.6,7.0,21.0,3.0,17.0,51.0,3.0,IRION COUNTY ISD,H,Rural,IRION COUNTY ISD,H,Rural
118902,3241400,COMMUNICATION APPLICATIONS,5.0,15.0,3.0,7.0,21.0,3.0,9.0,27.0,3.0,15.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,3.0,12.0,4.0,IRION COUNTY ISD,H,Rural,IRION COUNTY ISD,H,Rural
118902,3310300,ECONOMICS W/EMPH FREE ENTERPR,16.0,48.0,3.0,18.0,54.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,27.0,3.0,14.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,IRION COUNTY ISD,H,Rural,IRION COUNTY ISD,H,Rural
118902,3330100,UNITED STATES GOVERNMENT (GOVT,13.0,39.0,3.0,15.0,45.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,21.0,3.0,11.0,33.0,3.0,3.0,12.0,4.0,9.0,27.0,3.0,IRION COUNTY ISD,H,Rural,IRION COUNTY ISD,H,Rural
118902,3350100,PSYCHOLOGY (PSYCH),3.0,12.0,4.0,5.0,15.0,3.0,3.0,12.0,4.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,3.0,12.0,4.0,IRION COUNTY ISD,H,Rural,IRION COUNTY ISD,H,Rural
118902,3580820,WEB DESIGN,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,9.0,27.0,3.0,6.0,18.0,3.0,7.0,21.0,3.0,IRION COUNTY ISD,H,Rural,IRION COUNTY ISD,H,Rural
118902,13027800,DIGITAL & INTERACTIVE MEDIA,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,3.0,13.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,IRION COUNTY ISD,H,Rural,IRION COUNTY ISD,H,Rural
119901,3220300,ENGLISH III (ENG 3),9.0,27.0,3.0,9.0,27.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,21.0,3.0,7.0,21.0,3.0,15.0,45.0,3.0,15.0,45.0,3.0,BRYSON ISD,H,Rural,BRYSON ISD,H,Rural
119901,3220400,ENGLISH IV (ENG 4),6.0,18.0,3.0,6.0,18.0,3.0,3.0,12.0,4.0,5.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.5,4.5,4.5,4.5,4.5,4.5,BRYSON ISD,H,Rural,BRYSON ISD,H,Rural
119901,3240900,PUBLIC SPEAKING I (PUBSPKG1),3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRYSON ISD,H,Rural,BRYSON ISD,H,Rural
119901,3330100,UNITED STATES GOVERNMENT (GOVT,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,BRYSON ISD,H,Rural,BRYSON ISD,H,Rural
119901,3340100,US HISTORY STUDIES SINCE 1877,6.0,18.0,3.0,6.0,18.0,3.0,4.5,4.5,4.5,4.5,4.5,4.5,3.0,12.0,4.0,3.0,12.0,4.0,10.0,30.0,3.0,10.0,30.0,3.0,BRYSON ISD,H,Rural,BRYSON ISD,H,Rural
119902,3101100,PRECALCULUS (PRE CALC),11.0,60.0,5.5,11.0,60.0,5.5,11.0,66.0,6.0,11.0,66.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JACKSBORO ISD,G,Non-metropolitan Stable,JACKSBORO ISD,G,Non-metropolitan Stable
119902,3102500,INDEP STUDY IN MATH (1ST TIME),3.0,3.0,3.0,3.0,3.0,3.0,0.0,47.0,0.0,0.0,47.0,0.0,9.0,27.0,3.0,10.0,30.0,3.0,14.0,42.0,3.0,14.0,42.0,3.0,JACKSBORO ISD,G,Non-metropolitan Stable,JACKSBORO ISD,G,Non-metropolitan Stable
119902,3310300,ECONOMICS W/EMPH FREE ENTERPR,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,21.0,3.0,7.0,21.0,3.0,JACKSBORO ISD,G,Non-metropolitan Stable,JACKSBORO ISD,G,Non-metropolitan Stable
119902,3330100,UNITED STATES GOVERNMENT (GOVT,5.0,15.0,3.0,5.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,5.0,15.0,3.0,JACKSBORO ISD,G,Non-metropolitan Stable,JACKSBORO ISD,G,Non-metropolitan Stable
119902,3340100,US HISTORY STUDIES SINCE 1877,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,45.0,3.0,15.0,45.0,3.0,14.0,81.0,5.8,14.0,81.0,5.8,JACKSBORO ISD,G,Non-metropolitan Stable,JACKSBORO ISD,G,Non-metropolitan Stable
119903,3330100,UNITED STATES GOVERNMENT (GOVT,3.0,3.0,3.0,3.0,3.0,3.0,5.0,15.0,3.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,3.0,9.0,27.0,3.0,PERRIN-WHITT CISD,H,Rural,PERRIN-WHITT CISD,H,Rural
119903,3340100,US HISTORY STUDIES SINCE 1877,7.0,21.0,3.0,7.0,21.0,3.0,7.0,21.0,3.0,9.0,27.0,3.0,3.0,12.0,4.0,3.0,12.0,4.0,10.0,54.0,5.4,10.0,54.0,5.4,PERRIN-WHITT CISD,H,Rural,PERRIN-WHITT CISD,H,Rural
119903,3350100,PSYCHOLOGY (PSYCH),5.0,15.0,3.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,39.0,3.0,13.0,39.0,3.0,PERRIN-WHITT CISD,H,Rural,PERRIN-WHITT CISD,H,Rural
119903,3370100,SOCIOLOGY (SOC),3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PERRIN-WHITT CISD,H,Rural,PERRIN-WHITT CISD,H,Rural
119903,3501700,ART III HISTORY (ART3HIST),6.0,24.0,4.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PERRIN-WHITT CISD,H,Rural,PERRIN-WHITT CISD,H,Rural
120901,3102500,INDEP STUDY IN MATH (1ST TIME),14.0,76.0,5.4,15.0,82.0,5.5,21.0,123.0,5.9,21.0,123.0,5.9,16.0,93.0,5.8,18.0,105.0,5.8,17.0,96.0,5.6,20.0,114.0,5.7,EDNA ISD,G,Non-metropolitan Stable,EDNA ISD,G,Non-metropolitan Stable
120901,3220400,ENGLISH IV (ENG 4),15.0,81.0,5.4,16.0,87.0,5.4,14.0,84.0,6.0,14.0,84.0,6.0,11.0,33.0,3.0,12.0,36.0,3.0,10.0,30.0,3.0,11.0,33.0,3.0,EDNA ISD,G,Non-metropolitan Stable,EDNA ISD,G,Non-metropolitan Stable
120901,3310300,ECONOMICS W/EMPH FREE ENTERPR,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDNA ISD,G,Non-metropolitan Stable,EDNA ISD,G,Non-metropolitan Stable
120901,3330100,UNITED STATES GOVERNMENT (GOVT,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDNA ISD,G,Non-metropolitan Stable,EDNA ISD,G,Non-metropolitan Stable
120901,3340100,US HISTORY STUDIES SINCE 1877,4.5,4.5,4.5,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDNA ISD,G,Non-metropolitan Stable,EDNA ISD,G,Non-metropolitan Stable
120905,3102500,INDEP STUDY IN MATH (1ST TIME),9.0,27.0,3.0,10.0,30.0,3.0,6.0,18.0,3.0,6.0,24.0,4.0,3.0,3.0,3.0,6.0,18.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,INDUSTRIAL ISD,G,Non-metropolitan Stable,INDUSTRIAL ISD,G,Non-metropolitan Stable
120905,3102501,INDEP STUDY IN MATH (2ND TIME),3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INDUSTRIAL ISD,G,Non-metropolitan Stable,INDUSTRIAL ISD,G,Non-metropolitan Stable
120905,3220400,ENGLISH IV (ENG 4),19.0,93.0,4.9,20.0,99.0,5.0,12.0,63.0,5.3,13.0,66.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INDUSTRIAL ISD,G,Non-metropolitan Stable,INDUSTRIAL ISD,G,Non-metropolitan Stable
120905,3310300,ECONOMICS W/EMPH FREE ENTERPR,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INDUSTRIAL ISD,G,Non-metropolitan Stable,INDUSTRIAL ISD,G,Non-metropolitan Stable
120905,3330100,UNITED STATES GOVERNMENT (GOVT,9.0,27.0,3.0,10.0,30.0,3.0,6.0,18.0,3.0,6.0,18.0,3.0,5.0,15.0,3.0,6.0,24.0,4.0,9.0,27.0,3.0,12.0,36.0,3.0,INDUSTRIAL ISD,G,Non-metropolitan Stable,INDUSTRIAL ISD,G,Non-metropolitan Stable
120905,3340100,US HISTORY STUDIES SINCE 1877,13.0,66.0,5.1,14.0,72.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INDUSTRIAL ISD,G,Non-metropolitan Stable,INDUSTRIAL ISD,G,Non-metropolitan Stable
120905,3350100,PSYCHOLOGY (PSYCH),9.0,27.0,3.0,9.0,27.0,3.0,5.0,15.0,3.0,5.0,15.0,3.0,10.0,30.0,3.0,13.0,39.0,3.0,7.0,21.0,3.0,9.0,27.0,3.0,INDUSTRIAL ISD,G,Non-metropolitan Stable,INDUSTRIAL ISD,G,Non-metropolitan Stable
120905,3370100,SOCIOLOGY (SOC),3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INDUSTRIAL ISD,G,Non-metropolitan Stable,INDUSTRIAL ISD,G,Non-metropolitan Stable
121902,3102501,INDEP STUDY IN MATH (2ND TIME),7.0,21.0,3.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,3.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,BROOKELAND ISD,H,Rural,BROOKELAND ISD,H,Rural
121902,3102502,INDEPEND STUDY MATH,6.0,24.0,4.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,3.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,BROOKELAND ISD,H,Rural,BROOKELAND ISD,H,Rural
121902,3220400,ENGLISH IV (ENG 4),10.0,42.0,4.2,10.0,42.0,4.2,6.0,24.0,4.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,3.0,14.0,42.0,3.0,BROOKELAND ISD,H,Rural,BROOKELAND ISD,H,Rural
121902,3340100,US HISTORY STUDIES SINCE 1877,11.0,66.0,6.0,12.0,72.0,6.0,13.0,72.0,5.5,13.0,72.0,5.5,14.0,81.0,5.8,14.0,81.0,5.8,10.0,60.0,6.0,10.0,60.0,6.0,BROOKELAND ISD,H,Rural,BROOKELAND ISD,H,Rural
121902,3500100,ART I (ART 1),10.0,30.0,3.0,11.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BROOKELAND ISD,H,Rural,BROOKELAND ISD,H,Rural
121903,3220100,ENGLISH I (ENG 1),9.0,36.0,4.0,9.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUNA ISD,G,Non-metropolitan Stable,BUNA ISD,G,Non-metropolitan Stable
121903,3220200,ENGLISH II (ENG 2),6.0,18.0,3.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUNA ISD,G,Non-metropolitan Stable,BUNA ISD,G,Non-metropolitan Stable
121903,3310300,ECONOMICS W/EMPH FREE ENTERPR,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUNA ISD,G,Non-metropolitan Stable,BUNA ISD,G,Non-metropolitan Stable
121903,3310301,ECONOMICS ADV STUDIES (1ST),3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUNA ISD,G,Non-metropolitan Stable,BUNA ISD,G,Non-metropolitan Stable
121903,3340100,US HISTORY STUDIES SINCE 1877,6.0,24.0,4.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUNA ISD,G,Non-metropolitan Stable,BUNA ISD,G,Non-metropolitan Stable
121903,3380001,SOCIAL STUDIES ADV (1ST TIME),5.0,15.0,3.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUNA ISD,G,Non-metropolitan Stable,BUNA ISD,G,Non-metropolitan Stable
121904,3220400,ENGLISH IV (ENG 4),34.0,201.0,5.9,37.0,219.0,5.9,22.0,126.0,5.7,23.0,132.0,5.7,25.0,144.0,5.8,36.0,210.0,5.8,19.0,111.0,5.8,20.0,117.0,5.9,JASPER ISD,E,Independent Town,JASPER ISD,E,Independent Town
121904,3310300,ECONOMICS W/EMPH FREE ENTERPR,23.0,69.0,3.0,26.0,78.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,3.0,15.0,45.0,3.0,JASPER ISD,E,Independent Town,JASPER ISD,E,Independent Town
121904,3330100,UNITED STATES GOVERNMENT (GOVT,28.0,84.0,3.0,29.0,87.0,3.0,14.0,42.0,3.0,15.0,45.0,3.0,22.0,66.0,3.0,30.0,90.0,3.0,18.0,54.0,3.0,19.0,57.0,3.0,JASPER ISD,E,Independent Town,JASPER ISD,E,Independent Town
121904,3370100,SOCIOLOGY (SOC),10.0,30.0,3.0,15.0,45.0,3.0,11.0,33.0,3.0,17.0,51.0,3.0,11.0,33.0,3.0,16.0,48.0,3.0,16.0,48.0,3.0,21.0,63.0,3.0,JASPER ISD,E,Independent Town,JASPER ISD,E,Independent Town
121905,3101100,PRECALCULUS (PRE CALC),16.0,48.0,3.0,16.0,48.0,3.0,19.0,57.0,3.0,20.0,60.0,3.0,13.0,39.0,3.0,13.0,39.0,3.0,18.0,18.0,1.0,18.0,18.0,1.0,KIRBYVILLE CISD,G,Non-metropolitan Stable,KIRBYVILLE CISD,G,Non-metropolitan Stable
121905,3220400,ENGLISH IV (ENG 4),26.0,150.0,5.8,27.0,156.0,5.8,17.0,96.0,5.6,17.0,96.0,5.6,27.0,159.0,5.9,27.0,159.0,5.9,24.0,141.0,5.9,24.0,141.0,5.9,KIRBYVILLE CISD,G,Non-metropolitan Stable,KIRBYVILLE CISD,G,Non-metropolitan Stable
121905,3241400,COMMUNICATION APPLICATIONS,10.0,30.0,3.0,12.0,36.0,3.0,16.0,48.0,3.0,17.0,51.0,3.0,11.0,33.0,3.0,11.0,33.0,3.0,19.0,57.0,3.0,21.0,63.0,3.0,KIRBYVILLE CISD,G,Non-metropolitan Stable,KIRBYVILLE CISD,G,Non-metropolitan Stable
121905,3310300,ECONOMICS W/EMPH FREE ENTERPR,12.0,36.0,3.0,12.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,KIRBYVILLE CISD,G,Non-metropolitan Stable,KIRBYVILLE CISD,G,Non-metropolitan Stable
121905,3330100,UNITED STATES GOVERNMENT (GOVT,13.0,39.0,3.0,13.0,39.0,3.0,3.0,12.0,4.0,3.0,12.0,4.0,10.0,30.0,3.0,10.0,30.0,3.0,5.0,15.0,3.0,5.0,15.0,3.0,KIRBYVILLE CISD,G,Non-metropolitan Stable,KIRBYVILLE CISD,G,Non-metropolitan Stable
121905,3350100,PSYCHOLOGY (PSYCH),5.0,15.0,3.0,5.0,15.0,3.0,6.0,18.0,3.0,7.0,21.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,18.0,3.0,6.0,18.0,3.0,KIRBYVILLE CISD,G,Non-metropolitan Stable,KIRBYVILLE CISD,G,Non-metropolitan Stable
121905,3370100,SOCIOLOGY (SOC),5.0,15.0,3.0,5.0,15.0,3.0,3.0,12.0,4.0,5.0,15.0,3.0,7.0,21.0,3.0,7.0,21.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,KIRBYVILLE CISD,G,Non-metropolitan Stable,KIRBYVILLE CISD,G,Non-metropolitan Stable
121905,3501700,ART III HISTORY (ART3HIST),6.0,24.0,4.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KIRBYVILLE CISD,G,Non-metropolitan Stable,KIRBYVILLE CISD,G,Non-metropolitan Stable
121906,3102500,INDEP STUDY IN MATH (1ST TIME),3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EVADALE ISD,H,Rural,EVADALE ISD,H,Rural
121906,3220300,ENGLISH III (ENG 3),5.0,15.0,3.0,5.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,18.0,3.0,6.0,18.0,3.0,6.0,24.0,4.0,6.0,24.0,4.0,EVADALE ISD,H,Rural,EVADALE ISD,H,Rural
121906,3220400,ENGLISH IV (ENG 4),3.0,3.0,3.0,4.5,4.5,4.5,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,EVADALE ISD,H,Rural,EVADALE ISD,H,Rural
122901,3102502,INDEPEND STUDY MATH,5.0,15.0,3.0,5.0,15.0,3.0,12.0,48.0,4.0,12.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FT DAVIS ISD,H,Rural,FT DAVIS ISD,H,Rural
122901,3220300,ENGLISH III (ENG 3),6.0,18.0,3.0,6.0,24.0,4.0,6.0,24.0,4.0,6.0,24.0,4.0,5.0,15.0,3.0,7.0,21.0,3.0,6.0,6.0,6.0,3.0,12.0,4.0,FT DAVIS ISD,H,Rural,FT DAVIS ISD,H,Rural
122901,3220400,ENGLISH IV (ENG 4),3.0,12.0,4.0,6.0,6.0,6.0,3.0,12.0,4.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,3.0,12.0,4.0,FT DAVIS ISD,H,Rural,FT DAVIS ISD,H,Rural
122901,3330100,UNITED STATES GOVERNMENT (GOVT,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FT DAVIS ISD,H,Rural,FT DAVIS ISD,H,Rural
122901,3340100,US HISTORY STUDIES SINCE 1877,6.0,6.0,6.0,3.0,12.0,4.0,6.0,24.0,4.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FT DAVIS ISD,H,Rural,FT DAVIS ISD,H,Rural
122902,3102500,INDEP STUDY IN MATH (1ST TIME),1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,VALENTINE ISD,H,Rural,VALENTINE ISD,H,Rural
122902,3221800,INDEP STUDY/ENGLISH (1ST TIME),3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VALENTINE ISD,H,Rural,VALENTINE ISD,H,Rural
122902,3221810,INDEP STUDY/ENGLISH (2ND TIME),3.0,3.0,3.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,VALENTINE ISD,H,Rural,VALENTINE ISD,H,Rural
123807,3100600,ALGEBRA II (ALG2),3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,81.0,5.8,14.0,81.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,BOB HOPE SCHOOL,I,Charter School Districts,BOB HOPE SCHOOL,I,Charter School Districts
123807,3220300,ENGLISH III (ENG 3),12.0,54.0,4.5,12.0,54.0,4.5,25.0,141.0,5.6,25.0,141.0,5.6,17.0,102.0,6.0,20.0,120.0,6.0,40.0,231.0,5.8,45.0,261.0,5.8,BOB HOPE SCHOOL,I,Charter School Districts,BOB HOPE SCHOOL,I,Charter School Districts
123807,3220400,ENGLISH IV (ENG 4),9.0,27.0,3.0,9.0,27.0,3.0,12.0,48.0,4.0,12.0,48.0,4.0,12.0,63.0,5.3,12.0,63.0,5.3,24.0,132.0,5.5,24.0,132.0,5.5,BOB HOPE SCHOOL,I,Charter School Districts,BOB HOPE SCHOOL,I,Charter School Districts
123807,3330100,UNITED STATES GOVERNMENT (GOVT,7.0,21.0,3.0,7.0,21.0,3.0,6.0,24.0,4.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOB HOPE SCHOOL,I,Charter School Districts,BOB HOPE SCHOOL,I,Charter School Districts
